t,MV,MVP,MVI,MVD,SP,PV,DV,Man
1.120000000000000000e+02,1.000000000000000000e+02,6.242838222202531995e+01,1.198470335061053191e+02,-1.769451912306941210e+00,7.000000000000000000e+01,6.321000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.130000000000000000e+02,1.000000000000000000e+02,6.046914626070641674e+01,1.201725875333200406e+02,-2.766695256507769152e+00,7.000000000000000000e+01,6.350000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.140000000000000000e+02,1.000000000000000000e+02,5.788651703896785961e+01,1.204842371911839081e+02,-3.703247859807626163e+00,7.000000000000000000e+01,6.375999999999999801e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.150000000000000000e+02,1.000000000000000000e+02,5.557105635740916227e+01,1.207834208627332231e+02,-3.478520491658724900e+00,7.000000000000000000e+01,6.389000000000000057e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.160000000000000000e+02,1.000000000000000000e+02,5.441332601662978163e+01,1.210763715411252548e+02,-1.949969295240493006e+00,7.000000000000000000e+01,6.410999999999999943e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.170000000000000000e+02,1.000000000000000000e+02,5.245409005531088553e+01,1.213587740772511268e+02,-2.790075136368770359e+00,7.000000000000000000e+01,6.410999999999999943e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.180000000000000000e+02,1.000000000000000000e+02,5.245409005531088553e+01,1.216411766133769987e+02,-3.613592244215122484e-01,7.000000000000000000e+01,6.446999999999999886e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.190000000000000000e+02,1.000000000000000000e+02,4.924806757315266736e+01,1.219063185530673366e+02,-4.199112171806491212e+00,7.000000000000000000e+01,6.459999999999999432e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.200000000000000000e+02,1.000000000000000000e+02,4.809033723237335067e+01,1.221652274996003911e+02,-2.043297409336179538e+00,7.000000000000000000e+01,6.481999999999999318e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.210000000000000000e+02,1.000000000000000000e+02,4.613110127105444747e+01,1.224135883038672858e+02,-2.802162615478824836e+00,7.000000000000000000e+01,6.504999999999999716e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.220000000000000000e+02,1.000000000000000000e+02,4.408280912967555309e+01,1.226509215048559298e+02,-3.015789716816366095e+00,7.000000000000000000e+01,6.518000000000000682e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.230000000000000000e+02,1.000000000000000000e+02,4.292507878889610851e+01,1.228820217126872905e+02,-1.890038280575993657e+00,7.000000000000000000e+01,6.550000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.240000000000000000e+02,1.000000000000000000e+02,4.007528102697774841e+01,1.230977791681315097e+02,-3.935732666876222474e+00,7.000000000000000000e+01,6.550000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.250000000000000000e+02,1.000000000000000000e+02,4.007528102697774841e+01,1.233135366235757289e+02,-5.097401448062023332e-01,7.000000000000000000e+01,6.576000000000000512e+01,5.000000000000000000e+01,0.000000000000000000e+00
